Source,Station,Latitude,Longitude,Region,SubRegion,YearAdj,Season,Month,Date,Datetime,DissAmmonia_Sign,DissAmmonia,DissNitrateNitrite_Sign,DissNitrateNitrite,DissOrthophos_Sign,DissOrthophos
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1985,Winter,1,1985-01-17,1985-01-17 15:20:00,=,0.1,=,0.34,=,0.06
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1985,Winter,1,1985-01-17,1985-01-17 16:30:00,=,0.09,=,0.37,=,0.06
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1985,Winter,1,1985-01-17,1985-01-17 13:55:00,=,0.12,=,0.29,=,0.07
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1985,Winter,1,1985-01-17,1985-01-17 14:50:00,=,0.11,=,0.34,=,0.06
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1985,Winter,2,1985-02-11,1985-02-11 10:40:00,=,0.13,=,0.22,=,0.05
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1985,Winter,2,1985-02-11,1985-02-11 12:10:00,=,0.31,=,1.1,=,0.23
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1985,Winter,2,1985-02-13,1985-02-13 14:10:00,=,0.14,=,0.52,=,0.07
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1985,Winter,2,1985-02-13,1985-02-13 12:25:00,=,0.94,=,0.96,=,0.3
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1985,Winter,2,1985-02-14,1985-02-14 15:00:00,=,0.13,=,0.49,=,0.06
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1985,Winter,2,1985-02-14,1985-02-14 12:00:00,=,0.1,=,0.33,=,0.06
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1985,Winter,2,1985-02-14,1985-02-14 12:45:00,=,0.11,=,0.33,=,0.06
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1985,Winter,2,1985-02-14,1985-02-14 14:30:00,=,0.13,=,0.4,=,0.06
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1985,Winter,2,1985-02-14,1985-02-14 11:25:00,=,0.1,=,0.37,=,0.06
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1985,Winter,2,1985-02-14,1985-02-14 09:35:00,=,0.1,=,0.39,=,0.05
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1985,Winter,2,1985-02-15,1985-02-15 12:25:00,=,0.1,=,0.39,=,0.07
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1985,Winter,2,1985-02-15,1985-02-15 13:30:00,=,0.09,=,0.38,=,0.06
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1985,Winter,2,1985-02-15,1985-02-15 11:20:00,=,0.1,=,0.24,=,0.06
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1985,Winter,2,1985-02-15,1985-02-15 12:00:00,=,0.11,=,0.38,=,0.07
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1985,Spring,3,1985-03-12,1985-03-12 09:00:00,=,0.23,=,0.17,=,0.1
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1985,Spring,3,1985-03-12,1985-03-12 10:15:00,=,0.05,=,0.73,=,0.08
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1985,Spring,3,1985-03-13,1985-03-13 14:40:00,=,0.08,=,0.44,=,0.06
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1985,Spring,3,1985-03-13,1985-03-13 12:50:00,=,0.93,=,1.5,=,0.34
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1985,Spring,3,1985-03-14,1985-03-14 13:40:00,=,0.09,=,0.4,=,0.07
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1985,Spring,3,1985-03-14,1985-03-14 10:40:00,=,0.14,=,0.27,=,0.07
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1985,Spring,3,1985-03-14,1985-03-14 11:30:00,=,0.17,=,0.23,=,0.08
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1985,Spring,3,1985-03-14,1985-03-14 13:10:00,=,0.11,=,0.35,=,0.06
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1985,Spring,3,1985-03-14,1985-03-14 10:00:00,=,0.12,=,0.32,=,0.07
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1985,Spring,3,1985-03-14,1985-03-14 08:00:00,=,0.1,=,0.4,=,0.07
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1985,Spring,3,1985-03-15,1985-03-15 11:30:00,=,0.1,=,0.26,=,0.05
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1985,Spring,3,1985-03-15,1985-03-15 12:35:00,=,0.11,=,0.29,=,0.08
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1985,Spring,3,1985-03-15,1985-03-15 10:20:00,=,0.12,=,0.33,=,0.08
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1985,Spring,3,1985-03-15,1985-03-15 11:00:00,=,0.12,=,0.4,=,0.08
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,North,Middle Sacramento River,1985,Spring,3,1985-03-20,1985-03-20 10:00:00,=,0.03,=,0.15,=,0.02
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1985,Spring,3,1985-03-28,1985-03-28 10:50:00,=,0.24,=,0.17,=,NA
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1985,Spring,3,1985-03-28,1985-03-28 11:30:00,=,0.04,=,0.34,=,NA
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1985,Spring,3,1985-03-29,1985-03-29 14:20:00,=,0.07,=,0.4,=,NA
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1985,Spring,3,1985-03-29,1985-03-29 12:35:00,=,0.71,=,2.1,=,NA
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1985,Spring,4,1985-04-01,1985-04-01 16:10:00,=,0.1,=,0.33,=,0.07
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1985,Spring,4,1985-04-01,1985-04-01 13:05:00,=,0.1,=,0.32,=,0.08
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1985,Spring,4,1985-04-01,1985-04-01 13:50:00,=,0.14,=,0.27,=,0.07
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1985,Spring,4,1985-04-01,1985-04-01 15:40:00,=,0.15,=,0.27,=,0.07
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1985,Spring,4,1985-04-01,1985-04-01 12:30:00,=,0.09,=,0.36,=,0.08
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1985,Spring,4,1985-04-01,1985-04-01 10:40:00,=,0.08,=,0.42,=,0.08
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1985,Spring,4,1985-04-02,1985-04-02 14:00:00,=,0.09,=,0.4,=,0.08
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1985,Spring,4,1985-04-02,1985-04-02 15:10:00,=,0.07,=,0.38,=,0.07
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1985,Spring,4,1985-04-02,1985-04-02 12:50:00,=,0.11,=,0.31,=,0.08
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1985,Spring,4,1985-04-02,1985-04-02 13:35:00,=,0.1,=,0.4,=,0.08
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1985,Spring,4,1985-04-12,1985-04-12 11:00:00,=,0.17,=,0.1,=,0.06
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1985,Spring,4,1985-04-12,1985-04-12 12:35:00,=,0.03,=,0.12,=,0.1
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1985,Spring,4,1985-04-15,1985-04-15 16:40:00,=,0.02,=,0.3,=,0.05
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1985,Spring,4,1985-04-15,1985-04-15 14:55:00,=,0.5,=,2,=,0.25
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1985,Spring,4,1985-04-16,1985-04-16 16:50:00,=,0.03,=,0.28,=,NA
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1985,Spring,4,1985-04-16,1985-04-16 14:05:00,=,0.06,=,0.33,=,NA
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1985,Spring,4,1985-04-16,1985-04-16 14:40:00,=,0.06,=,0.27,=,NA
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1985,Spring,4,1985-04-16,1985-04-16 16:10:00,=,0.08,=,0.24,=,NA
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1985,Spring,4,1985-04-16,1985-04-16 13:35:00,=,0.04,=,0.41,=,NA
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1985,Spring,4,1985-04-16,1985-04-16 11:55:00,=,0.09,=,0.43,=,NA
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1985,Spring,4,1985-04-17,1985-04-17 15:25:00,=,0.06,=,0.43,=,NA
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1985,Spring,4,1985-04-17,1985-04-17 16:30:00,=,0.03,=,0.38,=,NA
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1985,Spring,4,1985-04-17,1985-04-17 14:15:00,=,0.1,=,0.33,=,NA
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1985,Spring,4,1985-04-17,1985-04-17 15:00:00,=,0.08,=,0.43,=,NA
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1985,Spring,4,1985-04-25,1985-04-25 07:55:00,=,0.17,=,0.11,=,NA
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1985,Spring,4,1985-04-25,1985-04-25 08:50:00,=,0.07,=,0.14,=,NA
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1985,Spring,4,1985-04-29,1985-04-29 15:05:00,=,0.01,=,0.22,=,NA
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1985,Spring,4,1985-04-29,1985-04-29 13:20:00,=,0.62,=,1.8,=,NA
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1985,Spring,5,1985-05-01,1985-05-01 17:00:00,=,0.01,=,0.18,=,0.04
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1985,Spring,5,1985-05-01,1985-05-01 14:00:00,=,0.02,=,0.14,=,0.06
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1985,Spring,5,1985-05-01,1985-05-01 14:45:00,=,0.07,=,0.18,=,0.06
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1985,Spring,5,1985-05-01,1985-05-01 16:20:00,=,0.03,=,0.18,=,0.04
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1985,Spring,5,1985-05-01,1985-05-01 13:30:00,=,0.02,=,0.18,=,0.07
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1985,Spring,5,1985-05-01,1985-05-01 11:40:00,=,0.07,=,0.28,=,0.08
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1985,Spring,5,1985-05-02,1985-05-02 15:10:00,=,0.05,=,0.25,=,0.06
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1985,Spring,5,1985-05-02,1985-05-02 16:10:00,=,0.01,=,0.2,=,0.06
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1985,Spring,5,1985-05-02,1985-05-02 13:55:00,=,0.03,=,0.49,=,0.06
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1985,Spring,5,1985-05-02,1985-05-02 14:40:00,=,0.07,=,0.25,=,0.08
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1985,Spring,5,1985-05-10,1985-05-10 09:00:00,=,0.16,=,0.26,=,0.06
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1985,Spring,5,1985-05-10,1985-05-10 10:15:00,=,0.01,=,0.18,=,0.05
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1985,Spring,5,1985-05-13,1985-05-13 15:25:00,=,0.01,=,0.25,=,NA
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1985,Spring,5,1985-05-13,1985-05-13 13:40:00,=,0.3,=,0.7,=,0.27
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1985,Spring,5,1985-05-14,1985-05-14 13:10:00,=,0.01,=,0.15,=,NA
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1985,Spring,5,1985-05-14,1985-05-14 13:50:00,=,0.11,=,0.15,=,NA
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1985,Spring,5,1985-05-14,1985-05-14 15:30:00,=,0.01,=,0.05,=,NA
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1985,Spring,5,1985-05-14,1985-05-14 12:40:00,=,0.01,=,0.18,=,NA
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1985,Spring,5,1985-05-14,1985-05-14 10:50:00,=,0.04,=,0.36,=,NA
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1985,Spring,5,1985-05-15,1985-05-15 14:15:00,=,0.03,=,0.3,=,NA
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1985,Spring,5,1985-05-15,1985-05-15 15:15:00,=,0.02,=,0.12,=,NA
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1985,Spring,5,1985-05-15,1985-05-15 12:50:00,=,0.08,=,0.3,=,NA
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1985,Spring,5,1985-05-15,1985-05-15 13:30:00,=,0.06,=,0.32,=,NA
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1985,Spring,5,1985-05-24,1985-05-24 07:00:00,=,0.17,=,0.12,=,NA
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1985,Spring,5,1985-05-24,1985-05-24 08:20:00,=,0.01,=,0.01,=,NA
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1985,Spring,5,1985-05-28,1985-05-28 15:35:00,=,0.01,=,NA,=,NA
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1985,Spring,5,1985-05-28,1985-05-28 13:55:00,=,0.02,=,1.7,=,NA
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1985,Summer,6,1985-06-11,1985-06-11 12:30:00,=,0.2,=,0.03,=,0.08
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1985,Summer,6,1985-06-11,1985-06-11 15:20:00,=,0.01,=,0.02,=,0.03
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1985,Summer,6,1985-06-11,1985-06-11 13:40:00,=,NA,=,0.16,=,0.07
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1985,Summer,6,1985-06-11,1985-06-11 13:40:00,=,0.23,=,2,=,0.33
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1985,Summer,6,1985-06-12,1985-06-12 14:55:00,=,0.01,=,0.12,=,0.05
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1985,Summer,6,1985-06-12,1985-06-12 12:20:00,=,0.04,=,0.22,=,0.05
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1985,Summer,6,1985-06-12,1985-06-12 12:55:00,=,0.05,=,0.18,=,0.06
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1985,Summer,6,1985-06-12,1985-06-12 14:30:00,=,0.02,=,0.1,=,0.04
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1985,Summer,6,1985-06-12,1985-06-12 11:50:00,=,0.05,=,0.24,=,0.07
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1985,Summer,6,1985-06-12,1985-06-12 09:50:00,=,0.04,=,0.25,=,0.07
USGS_CAWSC,USGS-11447650,38.45601954,-121.5013437,North,Middle Sacramento River,1985,Summer,6,1985-06-12,1985-06-12 12:00:00,=,0.02,<,0.1,=,0.05
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1985,Summer,6,1985-06-13,1985-06-13 14:20:00,=,0.04,=,0.27,=,0.08
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1985,Summer,6,1985-06-13,1985-06-13 15:25:00,=,0.04,=,0.24,=,0.07
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1985,Summer,6,1985-06-13,1985-06-13 13:05:00,=,0.06,=,0.3,=,0.09
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1985,Summer,6,1985-06-13,1985-06-13 13:50:00,=,0.05,=,0.28,=,0.08
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1985,Summer,6,1985-06-25,1985-06-25 10:20:00,=,0.27,=,0.06,=,NA
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1985,Summer,6,1985-06-25,1985-06-25 12:20:00,=,0.04,=,0.25,=,NA
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1985,Summer,6,1985-06-25,1985-06-25 12:05:00,=,0.03,=,0.3,=,NA
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1985,Summer,6,1985-06-25,1985-06-25 11:05:00,=,0.13,=,2,=,NA
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1985,Summer,6,1985-06-26,1985-06-26 09:40:00,=,0.03,=,0.23,=,NA
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1985,Summer,6,1985-06-26,1985-06-26 09:15:00,=,0.03,=,0.26,=,NA
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1985,Summer,6,1985-06-26,1985-06-26 08:05:00,=,0.05,=,0.3,=,NA
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1985,Summer,6,1985-06-27,1985-06-27 09:20:00,=,0.07,=,0.3,=,NA
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1985,Summer,6,1985-06-27,1985-06-27 13:00:00,=,0.03,=,0.24,=,NA
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1985,Summer,6,1985-06-27,1985-06-27 10:20:00,=,0.04,=,0.17,=,NA
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1985,Summer,6,1985-06-27,1985-06-27 10:45:00,=,0.08,=,0.14,=,NA
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1985,Summer,6,1985-06-27,1985-06-27 12:35:00,=,0.1,=,0.18,=,NA
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1985,Summer,6,1985-06-27,1985-06-27 08:35:00,=,0.07,=,0.3,=,NA
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1985,Summer,6,1985-06-27,1985-06-27 09:05:00,=,0.05,=,0.27,=,NA
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1985,Summer,7,1985-07-08,1985-07-08 09:40:00,=,0.24,=,0.08,=,0.09
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1985,Summer,7,1985-07-08,1985-07-08 13:25:00,=,0.05,=,0.28,=,0.08
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1985,Summer,7,1985-07-08,1985-07-08 10:50:00,=,0.04,=,0.37,=,0.08
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1985,Summer,7,1985-07-08,1985-07-08 11:50:00,=,0.09,=,1.9,=,0.22
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1985,Summer,7,1985-07-09,1985-07-09 14:00:00,=,0.03,=,0.26,=,0.08
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1985,Summer,7,1985-07-09,1985-07-09 10:35:00,=,0.08,=,0.27,=,0.08
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1985,Summer,7,1985-07-09,1985-07-09 11:00:00,=,0.14,=,0.2,=,0.08
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1985,Summer,7,1985-07-09,1985-07-09 13:30:00,=,0.11,=,0.24,=,0.12
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1985,Summer,7,1985-07-09,1985-07-09 10:05:00,=,0.06,=,0.29,=,0.09
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1985,Summer,7,1985-07-09,1985-07-09 08:35:00,=,0.06,=,0.27,=,0.09
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1985,Summer,7,1985-07-10,1985-07-10 11:30:00,=,0.06,=,0.29,=,0.09
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1985,Summer,7,1985-07-12,1985-07-12 12:50:00,=,0.03,=,0.28,=,0.08
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1985,Summer,7,1985-07-12,1985-07-12 11:50:00,=,0.12,=,0.25,=,0.1
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1985,Summer,7,1985-07-12,1985-07-12 12:25:00,=,0.04,=,0.29,=,0.09
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1985,Summer,7,1985-07-23,1985-07-23 09:35:00,=,0.18,=,0.07,=,NA
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1985,Summer,7,1985-07-23,1985-07-23 12:55:00,=,0.01,=,0.21,=,NA
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1985,Summer,7,1985-07-23,1985-07-23 10:55:00,=,0.04,=,0.27,=,NA
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1985,Summer,7,1985-07-23,1985-07-23 11:10:00,=,0.11,=,1.6,=,NA
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1985,Summer,7,1985-07-24,1985-07-24 11:35:00,=,NA,=,0.2,=,NA
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1985,Summer,7,1985-07-24,1985-07-24 09:15:00,=,0.05,=,0.19,=,NA
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1985,Summer,7,1985-07-24,1985-07-24 09:40:00,=,0.07,=,0.12,=,NA
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1985,Summer,7,1985-07-24,1985-07-24 11:15:00,=,0.04,=,0.15,=,NA
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1985,Summer,7,1985-07-24,1985-07-24 08:50:00,=,0.04,=,0.26,=,NA
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1985,Summer,7,1985-07-24,1985-07-24 07:30:00,=,0.03,=,0.22,=,NA
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1985,Summer,7,1985-07-25,1985-07-25 09:50:00,=,0.03,=,0.18,=,NA
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1985,Summer,7,1985-07-25,1985-07-25 10:35:00,=,0.03,=,0.23,=,NA
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1985,Summer,7,1985-07-25,1985-07-25 09:00:00,=,0.08,=,0.2,=,NA
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1985,Summer,7,1985-07-25,1985-07-25 09:30:00,=,0.04,=,0.25,=,NA
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1985,Summer,8,1985-08-06,1985-08-06 08:50:00,=,0.22,=,0.06,=,0.12
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1985,Summer,8,1985-08-06,1985-08-06 13:25:00,=,0.01,=,NA,=,0.03
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1985,Summer,8,1985-08-06,1985-08-06 09:55:00,=,0.03,=,0.16,=,0.07
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1985,Summer,8,1985-08-06,1985-08-06 12:15:00,=,0.1,=,1.2,=,0.12
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1985,Summer,8,1985-08-07,1985-08-07 13:15:00,=,NA,=,0.04,=,0.04
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1985,Summer,8,1985-08-07,1985-08-07 09:55:00,=,0.01,=,0.16,=,0.05
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1985,Summer,8,1985-08-07,1985-08-07 10:30:00,=,0.06,=,0.12,=,0.06
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1985,Summer,8,1985-08-07,1985-08-07 12:55:00,=,0.01,=,0.04,=,0.04
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1985,Summer,8,1985-08-07,1985-08-07 09:35:00,=,0.02,=,0.24,=,0.08
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1985,Summer,8,1985-08-07,1985-08-07 08:25:00,=,0.03,=,0.25,=,0.08
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1985,Summer,8,1985-08-08,1985-08-08 10:10:00,=,0.01,=,0.26,=,0.09
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1985,Summer,8,1985-08-08,1985-08-08 12:05:00,=,NA,=,0.17,=,0.07
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1985,Summer,8,1985-08-08,1985-08-08 09:10:00,=,0.04,=,0.25,=,0.09
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1985,Summer,8,1985-08-08,1985-08-08 09:50:00,=,0.01,=,0.26,=,0.09
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1985,Summer,8,1985-08-20,1985-08-20 11:25:00,=,0.01,=,0.09,=,NA
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1985,Summer,8,1985-08-20,1985-08-20 10:10:00,=,0.12,=,1.2,=,NA
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1985,Summer,8,1985-08-21,1985-08-21 10:40:00,=,0.02,=,0.1,=,NA
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1985,Summer,8,1985-08-21,1985-08-21 08:35:00,=,0.04,=,0.15,=,NA
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1985,Summer,8,1985-08-21,1985-08-21 09:00:00,=,0.07,=,0.13,=,NA
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1985,Summer,8,1985-08-21,1985-08-21 10:25:00,=,0.08,=,0.11,=,NA
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1985,Summer,8,1985-08-21,1985-08-21 08:15:00,=,0.03,=,0.18,=,NA
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1985,Summer,8,1985-08-21,1985-08-21 06:55:00,=,0.04,=,0.2,=,NA
